,score,pre,lable
54058,-11.15835462,0,0
54059,-11.31676662,0,0
54060,-11.10499416,0,0
54061,-11.10499416,0,0
54062,-11.10499416,0,0
54063,-11.10499416,0,0
54064,-11.15835462,0,0
54065,-11.31676662,0,0
54066,-11.10499416,0,0
54067,-11.10499416,0,0
54068,-11.10499416,0,0
54069,-11.10499416,0,0
54070,-11.10499416,0,0
54071,-11.1231842,0,0
54072,-11.31676662,0,0
54073,-11.31676662,0,0
54074,-11.10499416,0,0
54075,-11.06991859,0,0
54076,-11.1231842,0,0
54077,-11.1231842,0,0
54078,-10.94594739,0,0
54079,-11.1231842,0,0
54080,-11.1231842,0,0
54081,-11.1231842,0,0
54082,-11.1231842,0,0
54083,-11.02164446,0,0
54084,-11.1231842,0,0
54085,-11.1231842,0,0
54086,-11.23248455,0,0
54087,-11.23248455,0,0
54088,-11.15835462,0,0
54089,-11.31676662,0,0
54090,-11.10499416,0,0
54091,-11.10499416,0,0
54092,-11.10499416,0,0
54093,-11.10499416,0,0
54094,-11.15835462,0,0
54095,-11.31676662,0,0
54096,-11.10499416,0,0
54097,-11.10499416,0,0
54098,-11.10499416,0,0
54099,-11.10499416,0,0
54100,-11.10499416,0,0
54101,-11.1231842,0,0
54102,-11.31676662,0,0
54103,-11.31676662,0,0
54104,-11.10499416,0,0
54105,-11.06991859,0,0
54106,-11.1231842,0,0
54107,-11.1231842,0,0
54108,-10.94594739,0,0
54109,-11.1231842,0,0
54110,8.939029898,1,1
54111,-11.10499416,0,0
54112,-11.1231842,0,0
54113,-11.31676662,0,0
54114,-11.31676662,0,0
54115,-11.1231842,0,0
54116,-11.10499416,0,0
54117,-11.10499416,0,0
54118,-11.1231842,0,0
54119,-11.1231842,0,0
54120,-11.02164446,0,0
54121,-11.1231842,0,0
54122,-11.1231842,0,0
54123,-11.23248455,0,0
54124,-11.23248455,0,0
54125,-11.15835462,0,0
54126,-11.10499416,0,0
54127,-11.10499416,0,0
54128,-11.10499416,0,0
54129,-11.10499416,0,0
54130,-11.1231842,0,0
54131,-11.31676662,0,0
54132,-11.31676662,0,0
54133,-11.10499416,0,0
54134,-11.06991859,0,0
54135,-11.1231842,0,0
54136,-11.1231842,0,0
54137,-10.94594739,0,0
54138,-11.1231842,0,0
54139,8.939029898,1,1
54140,-11.10499416,0,0
54141,-11.1231842,0,0
54142,-11.31676662,0,0
54143,-11.31676662,0,0
54144,-11.10499416,0,0
54145,-11.10499416,0,0
54146,-11.1231842,0,0
54147,-11.31676662,0,0
54148,-11.31676662,0,0
54149,-11.10499416,0,0
54150,-11.06991859,0,0
54151,-11.1231842,0,0
54152,-11.1231842,0,0
54153,-10.94594739,0,0
54154,-11.1231842,0,0
54155,8.939029898,1,1
54156,-11.10499416,0,0
54157,-11.1231842,0,0
54158,-11.31676662,0,0
54159,-11.31676662,0,0
54160,-11.10499416,0,0
54161,-11.10499416,0,0
54162,-11.1231842,0,0
54163,-11.31676662,0,0
54164,-11.31676662,0,0
54165,-11.1231842,0,0
54166,-11.10499416,0,0
54167,-11.06991859,0,0
54168,-11.1231842,0,0
54169,-10.52926701,0,0
54170,-11.1231842,0,0
54171,-11.02164446,0,0
54172,-11.1231842,0,0
54173,-11.1231842,0,0
54174,-11.23248455,0,0
54175,-11.23248455,0,0
54176,-11.15835462,0,0
54177,-11.31676662,0,0
54178,-11.10499416,0,0
54179,-11.10499416,0,0
54180,-11.10499416,0,0
54181,-11.10499416,0,0
54182,-11.15835462,0,0
54183,-11.31676662,0,0
54184,-11.10499416,0,0
54185,-11.1231842,0,0
54186,-11.10499416,0,0
54187,-11.10499416,0,0
54188,-11.10499416,0,0
54189,-11.10499416,0,0
54190,-11.1231842,0,0
54191,-11.31676662,0,0
54192,-11.31676662,0,0
54193,-11.1231842,0,0
54194,-11.10499416,0,0
54195,-11.06991859,0,0
54196,-11.1231842,0,0
54197,-10.52926701,0,0
54198,-11.1231842,0,0
54199,-11.02164446,0,0
54200,-11.1231842,0,0
54201,-11.1231842,0,0
54202,-11.23248455,0,0
54203,-11.23248455,0,0
54204,-11.10499416,0,0
54205,-11.1231842,0,0
54206,-11.1231842,0,0
54207,-11.02164446,0,0
54208,-11.1231842,0,0
54209,-11.1231842,0,0
54210,-11.23248455,0,0
54211,-11.23248455,0,0
54212,-11.15835462,0,0
54213,-11.10499416,0,0
54214,-11.10499416,0,0
54215,-11.10499416,0,0
54216,-11.15835462,0,0
54217,-11.31676662,0,0
54218,-11.10499416,0,0
54219,-11.1231842,0,0
54220,-11.10499416,0,0
54221,-11.10499416,0,0
54222,-11.10499416,0,0
54223,-11.10499416,0,0
54224,-11.1231842,0,0
54225,-11.31676662,0,0
54226,-11.31676662,0,0
54227,-11.10499416,0,0
54228,-11.06991859,0,0
54229,-11.1231842,0,0
54230,-10.52926701,0,0
54231,-11.1231842,0,0
54232,-11.02164446,0,0
54233,-11.1231842,0,0
54234,-11.1231842,0,0
54235,-11.23248455,0,0
54236,-11.23248455,0,0
54237,-11.10499416,0,0
54238,-11.1231842,0,0
54239,-11.31676662,0,0
54240,-11.31676662,0,0
54241,-11.10499416,0,0
54242,-11.06991859,0,0
54243,-11.1231842,0,0
54244,-10.52926701,0,0
54245,-11.1231842,0,0
54246,-11.02164446,0,0
54247,-11.1231842,0,0
54248,-11.1231842,0,0
54249,-11.23248455,0,0
54250,-11.23248455,0,0
54251,-11.15835462,0,0
54252,-11.31676662,0,0
54253,-11.10499416,0,0
54254,-11.10499416,0,0
54255,-11.10499416,0,0
54256,-11.10499416,0,0
54257,-11.10499416,0,0
54258,-11.1231842,0,0
54259,-11.31676662,0,0
54260,-11.31676662,0,0
54261,-11.10499416,0,0
54262,-11.06991859,0,0
54263,-11.1231842,0,0
54264,-10.52926701,0,0
54265,-11.1231842,0,0
54266,-11.02164446,0,0
54267,-11.1231842,0,0
54268,-11.10499416,0,0
54269,-11.1231842,0,0
54270,-11.31676662,0,0
54271,-11.31676662,0,0
54272,-11.10499416,0,0
54273,-11.06991859,0,0
54274,-11.1231842,0,0
54275,-11.1231842,0,0
54276,-10.94594739,0,0
54277,-11.1231842,0,0
54278,-11.1231842,0,0
54279,-11.1231842,0,0
54280,-11.1231842,0,0
54281,-11.02164446,0,0
54282,-11.1231842,0,0
54283,-11.1231842,0,0
54284,-11.23248455,0,0
54285,-11.23248455,0,0
54286,-11.1231842,0,0
54287,-11.23248455,0,0
54288,-11.23248455,0,0
54289,-11.15835462,0,0
54290,-11.31676662,0,0
54291,-11.10499416,0,0
54292,-11.10499416,0,0
54293,-11.10499416,0,0
54294,-11.10499416,0,0
54295,-11.10499416,0,0
54296,-11.1231842,0,0
54297,-11.31676662,0,0
54298,-11.31676662,0,0
54299,-11.10499416,0,0
54300,-11.06991859,0,0
54301,-11.1231842,0,0
54302,-11.1231842,0,0
54303,-10.94594739,0,0
54304,-11.1231842,0,0
54305,-11.1231842,0,0
54306,-11.1231842,0,0
54307,-11.02164446,0,0
54308,-11.1231842,0,0
54309,-11.1231842,0,0
54310,-11.23248455,0,0
54311,-11.23248455,0,0
54312,-11.15835462,0,0
54313,-11.31676662,0,0
54314,-11.10499416,0,0
54315,-11.10499416,0,0
54316,-11.10499416,0,0
54317,-11.10499416,0,0
54318,-11.15835462,0,0
54319,-11.31676662,0,0
54320,-11.10499416,0,0
54321,-11.10499416,0,0
54322,-11.10499416,0,0
54323,-11.10499416,0,0
54324,-11.10499416,0,0
54325,-11.1231842,0,0
54326,-11.31676662,0,0
54327,-11.31676662,0,0
54328,-11.10499416,0,0
54329,-11.06991859,0,0
54330,-11.1231842,0,0
54331,-11.1231842,0,0
54332,-10.94594739,0,0
54333,-11.1231842,0,0
54334,-11.1231842,0,0
54335,-11.1231842,0,0
54336,-11.02164446,0,0
54337,-11.1231842,0,0
54338,-11.1231842,0,0
54339,-11.23248455,0,0
54340,-11.23248455,0,0
54341,-11.15835462,0,0
54342,-11.31676662,0,0
54343,-11.10499416,0,0
54344,-11.10499416,0,0
54345,-11.10499416,0,0
54346,-11.10499416,0,0
54347,-11.15835462,0,0
54348,-11.31676662,0,0
54349,-11.10499416,0,0
54350,-11.10499416,0,0
54351,-11.10499416,0,0
54352,-11.10499416,0,0
54353,-11.10499416,0,0
54354,-11.1231842,0,0
54355,-11.31676662,0,0
54356,-11.31676662,0,0
54357,-11.10499416,0,0
54358,-11.06991859,0,0
54359,-11.1231842,0,0
54360,-11.1231842,0,0
54361,-10.94594739,0,0
54362,-11.1231842,0,0
54363,-11.1231842,0,0
54364,-11.1231842,0,0
54365,-11.1231842,0,0
54366,-11.02164446,0,0
54367,-11.1231842,0,0
54368,-11.1231842,0,0
54369,-11.23248455,0,0
54370,-11.23248455,0,0
54371,-11.10499416,0,0
54372,-11.1231842,0,0
54373,-11.31676662,0,0
54374,-11.31676662,0,0
54375,-11.1231842,0,0
54376,-11.10499416,0,0
54377,-11.15835462,0,0
54378,-11.31676662,0,0
54379,-11.10499416,0,0
54380,-11.10499416,0,0
54381,-11.10499416,0,0
54382,-11.10499416,0,0
54383,-11.10499416,0,0
54384,-11.1231842,0,0
54385,-11.31676662,0,0
54386,-11.31676662,0,0
54387,-11.10499416,0,0
54388,-11.15835462,0,0
54389,-11.31676662,0,0
54390,-11.10499416,0,0
54391,-11.10499416,0,0
54392,-11.10499416,0,0
54393,-11.10499416,0,0
54394,-11.10499416,0,0
54395,-11.1231842,0,0
54396,-11.31676662,0,0
54397,-11.31676662,0,0
54398,-11.10499416,0,0
54399,-11.06991859,0,0
54400,-11.1231842,0,0
54401,-11.1231842,0,0
54402,-10.94594739,0,0
54403,-11.1231842,0,0
54404,-11.1231842,0,0
54405,-11.1231842,0,0
54406,-11.02164446,0,0
54407,-11.1231842,0,0
54408,-11.1231842,0,0
54409,-11.23248455,0,0
54410,-11.23248455,0,0
54411,-11.10499416,0,0
54412,-11.1231842,0,0
54413,-11.1231842,0,0
54414,-11.02164446,0,0
54415,-11.1231842,0,0
54416,-11.1231842,0,0
54417,-11.23248455,0,0
54418,-11.23248455,0,0
54419,-11.15835462,0,0
54420,-11.10499416,0,0
54421,-11.10499416,0,0
54422,-11.10499416,0,0
54423,-11.15835462,0,0
54424,-11.31676662,0,0
54425,-11.10499416,0,0
54426,-11.10499416,0,0
54427,-11.10499416,0,0
54428,-11.10499416,0,0
54429,-11.15835462,0,0
54430,-11.31676662,0,0
54431,-11.10499416,0,0
54432,-11.10499416,0,0
54433,-11.10499416,0,0
54434,-11.10499416,0,0
54435,-11.10499416,0,0
54436,-11.1231842,0,0
54437,-11.31676662,0,0
54438,-11.31676662,0,0
54439,-11.10499416,0,0
54440,-11.06991859,0,0
54441,-11.1231842,0,0
54442,-11.1231842,0,0
54443,-10.94594739,0,0
54444,-11.1231842,0,0
54445,-11.1231842,0,0
54446,-11.1231842,0,0
54447,-11.1231842,0,0
54448,-11.02164446,0,0
54449,-11.1231842,0,0
54450,-11.1231842,0,0
54451,-11.23248455,0,0
54452,-11.23248455,0,0
54453,-11.15835462,0,0
54454,-11.31676662,0,0
54455,-11.10499416,0,0
54456,-11.10499416,0,0
54457,-11.10499416,0,0
54458,-11.10499416,0,0
54459,-11.15835462,0,0
54460,-11.31676662,0,0
54461,-11.10499416,0,0
54462,-11.10499416,0,0
54463,-11.10499416,0,0
54464,-11.10499416,0,0
54465,-11.10499416,0,0
54466,-11.1231842,0,0
54467,-11.31676662,0,0
54468,-11.31676662,0,0
54469,-11.10499416,0,0
54470,-11.06991859,0,0
54471,-11.1231842,0,0
54472,-11.1231842,0,0
54473,-10.94594739,0,0
54474,-11.1231842,0,0
54475,-11.1231842,0,0
54476,-11.1231842,0,0
54477,-11.1231842,0,0
54478,-11.02164446,0,0
54479,-11.1231842,0,0
54480,-11.1231842,0,0
54481,-11.23248455,0,0
54482,-11.23248455,0,0
54483,-11.15835462,0,0
54484,-11.31676662,0,0
54485,-11.10499416,0,0
54486,-11.10499416,0,0
54487,-11.10499416,0,0
54488,-11.10499416,0,0
54489,-11.15835462,0,0
54490,-11.31676662,0,0
54491,-11.10499416,0,0
54492,-11.10499416,0,0
54493,-11.10499416,0,0
54494,-11.10499416,0,0
54495,-11.10499416,0,0
54496,-11.1231842,0,0
54497,-11.31676662,0,0
54498,-11.31676662,0,0
54499,-11.10499416,0,0
54500,-11.06991859,0,0
54501,-11.1231842,0,0
54502,-11.1231842,0,0
54503,-10.94594739,0,0
54504,-11.1231842,0,0
54505,-11.1231842,0,0
54506,-11.1231842,0,0
54507,-11.02164446,0,0
54508,-11.1231842,0,0
54509,-11.1231842,0,0
54510,-11.23248455,0,0
54511,-11.23248455,0,0
54512,-11.15835462,0,0
54513,-11.31676662,0,0
54514,-11.10499416,0,0
54515,-11.10499416,0,0
54516,-11.10499416,0,0
54517,-11.10499416,0,0
54518,-11.10499416,0,0
54519,-11.1231842,0,0
54520,-11.31676662,0,0
54521,-11.31676662,0,0
54522,-11.1231842,0,0
54523,-11.10499416,0,0
54524,-11.15835462,0,0
54525,-11.31676662,0,0
54526,-11.10499416,0,0
54527,-11.10499416,0,0
54528,-11.10499416,0,0
54529,-11.10499416,0,0
54530,-11.10499416,0,0
54531,-11.1231842,0,0
54532,-11.31676662,0,0
54533,-11.31676662,0,0
54534,-11.10499416,0,0
54535,-11.06991859,0,0
54536,-11.1231842,0,0
54537,-11.1231842,0,0
54538,-10.94594739,0,0
54539,-11.1231842,0,0
54540,-11.1231842,0,0
54541,-11.1231842,0,0
54542,-11.1231842,0,0
54543,-11.02164446,0,0
54544,-11.1231842,0,0
54545,-11.1231842,0,0
54546,-11.23248455,0,0
54547,-11.23248455,0,0
54548,-11.15835462,0,0
54549,-11.31676662,0,0
54550,-11.10499416,0,0
54551,-11.10499416,0,0
54552,-11.10499416,0,0
54553,-11.10499416,0,0
54554,-11.15835462,0,0
54555,-11.31676662,0,0
54556,-11.10499416,0,0
54557,-11.10499416,0,0
54558,-11.10499416,0,0
54559,-11.10499416,0,0
54560,-11.10499416,0,0
54561,-11.1231842,0,0
54562,-11.31676662,0,0
54563,-11.31676662,0,0
54564,-11.10499416,0,0
54565,-11.06991859,0,0
54566,-11.1231842,0,0
54567,-11.1231842,0,0
54568,-10.94594739,0,0
54569,-11.1231842,0,0
54570,8.939029898,1,1
54571,-11.10499416,0,0
54572,-11.1231842,0,0
54573,-11.1231842,0,0
54574,-11.02164446,0,0
54575,-11.1231842,0,0
54576,-11.1231842,0,0
54577,-11.23248455,0,0
54578,-11.23248455,0,0
54579,-11.15835462,0,0
54580,-11.10499416,0,0
54581,-11.10499416,0,0
54582,-11.10499416,0,0
54583,-11.10499416,0,0
54584,-11.1231842,0,0
54585,-11.31676662,0,0
54586,-11.31676662,0,0
54587,-11.10499416,0,0
54588,-11.06991859,0,0
54589,-11.1231842,0,0
54590,-11.1231842,0,0
54591,-10.94594739,0,0
54592,-11.1231842,0,0
54593,8.939029898,1,1
54594,-11.10499416,0,0
54595,-11.1231842,0,0
54596,-11.31676662,0,0
54597,-11.31676662,0,0
54598,-11.10499416,0,0
54599,-11.15835462,0,0
54600,-11.31676662,0,0
54601,-11.10499416,0,0
54602,-11.1231842,0,0
54603,-11.10499416,0,0
54604,-11.10499416,0,0
54605,-11.10499416,0,0
54606,-11.10499416,0,0
54607,-11.1231842,0,0
54608,-11.31676662,0,0
54609,-11.31676662,0,0
54610,-11.1231842,0,0
54611,-11.10499416,0,0
54612,-11.06991859,0,0
54613,-11.1231842,0,0
54614,-10.52926701,0,0
54615,-11.1231842,0,0
54616,-11.02164446,0,0
54617,-11.1231842,0,0
54618,-11.1231842,0,0
54619,-11.23248455,0,0
54620,-11.23248455,0,0
54621,-11.10499416,0,0
54622,-11.1231842,0,0
54623,-11.31676662,0,0
54624,-11.31676662,0,0
54625,-11.10499416,0,0
54626,-11.06991859,0,0
54627,-11.1231842,0,0
54628,-11.1231842,0,0
54629,-10.94594739,0,0
54630,-11.1231842,0,0
54631,8.939029898,1,1
54632,-11.10499416,0,0
54633,-11.1231842,0,0
54634,-11.31676662,0,0
54635,-11.31676662,0,0
54636,-11.10499416,0,0
54637,-11.10499416,0,0
54638,-11.1231842,0,0
54639,-11.31676662,0,0
54640,-11.31676662,0,0
54641,-11.1231842,0,0
54642,-11.10499416,0,0
54643,-11.06991859,0,0
54644,-11.1231842,0,0
54645,-10.52926701,0,0
54646,-11.1231842,0,0
54647,-11.02164446,0,0
54648,-11.1231842,0,0
54649,-11.1231842,0,0
54650,-11.23248455,0,0
54651,-11.23248455,0,0
54652,-11.15835462,0,0
54653,-11.31676662,0,0
54654,-11.10499416,0,0
54655,-11.10499416,0,0
54656,-11.10499416,0,0
54657,-11.10499416,0,0
54658,-11.10499416,0,0
54659,-11.1231842,0,0
54660,-11.31676662,0,0
54661,-11.31676662,0,0
54662,-11.10499416,0,0
54663,-11.06991859,0,0
54664,-11.1231842,0,0
54665,-10.52926701,0,0
54666,-11.1231842,0,0
54667,-11.02164446,0,0
54668,-11.1231842,0,0
54669,-11.10499416,0,0
54670,-11.1231842,0,0
54671,-11.1231842,0,0
54672,-11.31676662,0,0
54673,-11.31676662,0,0
54674,-11.10499416,0,0
54675,-11.06991859,0,0
54676,-11.1231842,0,0
54677,-11.1231842,0,0
54678,-10.94594739,0,0
54679,-11.1231842,0,0
54680,-11.1231842,0,0
54681,-11.1231842,0,0
54682,-11.1231842,0,0
54683,-11.02164446,0,0
54684,-11.1231842,0,0
54685,-11.23248455,0,0
54686,-11.23248455,0,0
54687,-11.1231842,0,0
54688,-11.23248455,0,0
54689,-11.23248455,0,0
54690,-11.15835462,0,0
54691,-11.31676662,0,0
54692,-11.10499416,0,0
54693,-11.10499416,0,0
54694,-11.10499416,0,0
54695,-11.10499416,0,0
54696,-11.10499416,0,0
54697,-11.1231842,0,0
54698,-11.31676662,0,0
54699,-11.31676662,0,0
54700,-11.10499416,0,0
54701,-11.06991859,0,0
54702,-11.1231842,0,0
54703,-11.1231842,0,0
54704,-10.94594739,0,0
54705,-11.1231842,0,0
54706,-11.1231842,0,0
54707,-11.1231842,0,0
54708,-11.02164446,0,0
54709,-11.1231842,0,0
54710,-11.1231842,0,0
54711,-11.23248455,0,0
54712,-11.23248455,0,0
54713,-11.15835462,0,0
54714,-11.31676662,0,0
54715,-11.10499416,0,0
54716,-11.10499416,0,0
54717,-11.10499416,0,0
54718,-11.10499416,0,0
54719,-11.10499416,0,0
54720,-11.1231842,0,0
54721,-11.1231842,0,0
54722,-11.02164446,0,0
54723,-11.1231842,0,0
54724,-11.1231842,0,0
54725,-11.23248455,0,0
54726,-11.23248455,0,0
54727,-11.15835462,0,0
54728,-11.10499416,0,0
54729,-11.10499416,0,0
54730,-11.10499416,0,0
54731,-11.15835462,0,0
54732,-11.31676662,0,0
54733,-11.10499416,0,0
54734,-11.10499416,0,0
54735,-11.10499416,0,0
54736,-11.10499416,0,0
54737,-11.10499416,0,0
54738,-11.1231842,0,0
54739,-11.31676662,0,0
54740,-11.31676662,0,0
54741,-11.10499416,0,0
54742,-11.06991859,0,0
54743,-11.1231842,0,0
54744,-11.1231842,0,0
54745,-10.94594739,0,0
54746,-11.1231842,0,0
54747,-11.1231842,0,0
54748,-11.1231842,0,0
54749,-11.02164446,0,0
54750,-11.1231842,0,0
54751,-11.1231842,0,0
54752,-11.23248455,0,0
54753,-11.23248455,0,0
54754,-11.15835462,0,0
54755,-11.31676662,0,0
54756,-11.10499416,0,0
54757,-11.1231842,0,0
54758,-11.10499416,0,0
54759,-11.10499416,0,0
54760,-11.10499416,0,0
54761,-11.10499416,0,0
54762,-11.1231842,0,0
54763,-11.31676662,0,0
54764,-11.31676662,0,0
54765,-11.10499416,0,0
54766,-11.06991859,0,0
54767,-11.1231842,0,0
54768,-10.52926701,0,0
54769,-11.1231842,0,0
54770,-11.02164446,0,0
54771,-11.1231842,0,0
54772,-11.1231842,0,0
54773,-11.23248455,0,0
54774,-11.23248455,0,0
54775,-11.15835462,0,0
54776,-11.31676662,0,0
54777,-11.10499416,0,0
54778,-11.10499416,0,0
54779,-11.10499416,0,0
54780,-11.10499416,0,0
54781,-11.10499416,0,0
54782,-11.1231842,0,0
54783,-11.31676662,0,0
54784,-11.31676662,0,0
54785,-11.1231842,0,0
54786,-11.10499416,0,0
54787,-11.15835462,0,0
54788,-11.31676662,0,0
54789,-11.10499416,0,0
54790,-11.10499416,0,0
54791,-11.10499416,0,0
54792,-11.10499416,0,0
54793,-11.10499416,0,0
54794,-11.1231842,0,0
54795,-11.31676662,0,0
54796,-11.31676662,0,0
54797,-11.10499416,0,0
54798,-11.06991859,0,0
54799,-11.1231842,0,0
54800,-11.1231842,0,0
54801,-10.94594739,0,0
54802,-11.1231842,0,0
54803,-11.1231842,0,0
54804,-11.1231842,0,0
54805,-11.1231842,0,0
54806,-11.02164446,0,0
54807,-11.1231842,0,0
54808,-11.1231842,0,0
54809,-11.23248455,0,0
54810,-11.23248455,0,0
54811,-11.15835462,0,0
54812,-11.31676662,0,0
54813,-11.10499416,0,0
54814,-11.10499416,0,0
54815,-11.10499416,0,0
54816,-11.10499416,0,0
54817,-11.15835462,0,0
54818,-11.31676662,0,0
54819,-11.10499416,0,0
54820,-11.10499416,0,0
54821,-11.10499416,0,0
54822,-11.10499416,0,0
54823,-11.10499416,0,0
54824,-11.1231842,0,0
54825,-11.31676662,0,0
54826,-11.31676662,0,0
54827,-11.10499416,0,0
54828,-11.06991859,0,0
54829,-11.1231842,0,0
54830,-11.1231842,0,0
54831,-10.94594739,0,0
54832,-11.1231842,0,0
54833,-11.1231842,0,0
54834,-11.1231842,0,0
54835,-11.02164446,0,0
54836,-11.1231842,0,0
54837,-11.1231842,0,0
54838,-11.23248455,0,0
54839,-11.23248455,0,0
54840,-11.15835462,0,0
54841,-11.31676662,0,0
54842,-11.10499416,0,0
54843,-11.10499416,0,0
54844,-11.10499416,0,0
54845,-11.10499416,0,0
54846,-11.15835462,0,0
54847,-11.31676662,0,0
54848,-11.10499416,0,0
54849,-11.10499416,0,0
54850,-11.10499416,0,0
54851,-11.10499416,0,0
54852,-11.10499416,0,0
54853,-11.1231842,0,0
54854,-11.31676662,0,0
54855,-11.31676662,0,0
54856,-11.10499416,0,0
54857,-11.06991859,0,0
54858,-11.1231842,0,0
54859,-11.1231842,0,0
54860,-10.94594739,0,0
54861,-11.1231842,0,0
54862,-11.1231842,0,0
54863,-11.1231842,0,0
54864,-11.1231842,0,0
54865,-11.02164446,0,0
54866,-11.1231842,0,0
54867,-11.1231842,0,0
54868,-11.23248455,0,0
54869,-11.23248455,0,0
54870,-11.15835462,0,0
54871,-11.31676662,0,0
54872,-11.10499416,0,0
54873,-11.10499416,0,0
54874,-11.10499416,0,0
54875,-11.10499416,0,0
54876,-11.15835462,0,0
54877,-11.31676662,0,0
54878,-11.10499416,0,0
54879,-11.10499416,0,0
54880,-11.10499416,0,0
54881,-11.10499416,0,0
54882,-11.10499416,0,0
54883,-11.1231842,0,0
54884,-11.31676662,0,0
54885,-11.31676662,0,0
54886,-11.10499416,0,0
54887,-11.06991859,0,0
54888,-11.1231842,0,0
54889,-11.1231842,0,0
54890,-10.94594739,0,0
54891,-11.1231842,0,0
54892,-11.1231842,0,0
54893,-11.1231842,0,0
54894,-11.02164446,0,0
54895,-11.1231842,0,0
54896,-11.1231842,0,0
54897,-11.23248455,0,0
54898,-11.23248455,0,0
54899,-11.15835462,0,0
54900,-11.31676662,0,0
54901,-11.10499416,0,0
54902,-11.10499416,0,0
54903,-11.10499416,0,0
54904,-11.10499416,0,0
54905,-11.10499416,0,0
54906,-11.1231842,0,0
54907,-11.1231842,0,0
54908,-11.02164446,0,0
54909,-11.1231842,0,0
54910,-11.1231842,0,0
54911,-11.23248455,0,0
54912,-11.23248455,0,0
54913,-11.15835462,0,0
54914,-11.10499416,0,0
54915,-11.10499416,0,0
54916,-11.10499416,0,0
54917,-11.15835462,0,0
54918,-11.31676662,0,0
54919,-11.10499416,0,0
54920,-11.10499416,0,0
54921,-11.10499416,0,0
54922,-11.10499416,0,0
54923,-11.10499416,0,0
54924,-11.1231842,0,0
54925,-11.31676662,0,0
54926,-11.31676662,0,0
54927,-11.10499416,0,0
54928,-11.06991859,0,0
54929,-11.1231842,0,0
54930,-11.1231842,0,0
54931,-10.94594739,0,0
54932,-11.1231842,0,0
54933,-11.1231842,0,0
54934,-11.1231842,0,0
54935,-11.1231842,0,0
54936,-11.02164446,0,0
54937,-11.1231842,0,0
54938,-11.1231842,0,0
54939,-11.23248455,0,0
54940,-11.23248455,0,0
54941,-11.15835462,0,0
54942,-11.31676662,0,0
54943,-11.10499416,0,0
54944,-11.10499416,0,0
54945,-11.10499416,0,0
54946,-11.10499416,0,0
54947,-11.10499416,0,0
54948,-11.1231842,0,0
54949,-11.31676662,0,0
54950,-11.31676662,0,0
54951,-11.10499416,0,0
54952,-11.15835462,0,0
54953,-11.31676662,0,0
54954,-11.10499416,0,0
54955,-11.10499416,0,0
54956,-11.10499416,0,0
54957,-11.10499416,0,0
54958,-11.10499416,0,0
54959,-11.1231842,0,0
54960,-11.31676662,0,0
54961,-11.31676662,0,0
54962,-11.10499416,0,0
54963,-11.06991859,0,0
54964,-11.1231842,0,0
54965,-11.1231842,0,0
54966,-10.94594739,0,0
54967,-11.1231842,0,0
54968,-11.1231842,0,0
54969,-11.1231842,0,0
54970,-11.1231842,0,0
54971,-11.02164446,0,0
54972,-11.1231842,0,0
54973,-11.1231842,0,0
54974,-11.23248455,0,0
54975,-11.23248455,0,0
54976,-11.15835462,0,0
54977,-11.31676662,0,0
54978,-11.10499416,0,0
54979,-11.10499416,0,0
54980,-11.10499416,0,0
54981,-11.10499416,0,0
54982,-11.15835462,0,0
54983,-11.31676662,0,0
54984,-11.10499416,0,0
54985,-11.10499416,0,0
54986,-11.10499416,0,0
54987,-11.10499416,0,0
54988,-11.10499416,0,0
54989,-11.1231842,0,0
54990,-11.31676662,0,0
54991,-11.31676662,0,0
54992,-11.10499416,0,0
54993,-11.06991859,0,0
54994,-11.1231842,0,0
54995,-11.1231842,0,0
54996,-10.94594739,0,0
54997,-11.1231842,0,0
54998,-11.1231842,0,0
54999,-11.1231842,0,0
55000,-11.1231842,0,0
55001,-11.02164446,0,0
55002,-11.1231842,0,0
55003,-11.1231842,0,0
55004,-11.23248455,0,0
55005,-11.23248455,0,0
55006,-11.15835462,0,0
55007,-11.31676662,0,0
55008,-11.10499416,0,0
55009,-11.10499416,0,0
55010,-11.10499416,0,0
55011,-11.10499416,0,0
55012,-11.15835462,0,0
55013,-11.31676662,0,0
55014,-11.10499416,0,0
55015,-11.10499416,0,0
55016,-11.10499416,0,0
55017,-11.10499416,0,0
55018,-11.10499416,0,0
55019,-11.1231842,0,0
55020,-11.31676662,0,0
55021,-11.31676662,0,0
55022,-11.10499416,0,0
55023,-11.06991859,0,0
55024,-11.1231842,0,0
55025,-11.1231842,0,0
55026,-10.94594739,0,0
55027,-11.1231842,0,0
55028,-11.1231842,0,0
55029,-11.1231842,0,0
55030,-11.1231842,0,0
55031,-11.02164446,0,0
55032,-11.1231842,0,0
55033,-11.1231842,0,0
55034,-11.23248455,0,0
55035,-11.23248455,0,0
55036,-11.15835462,0,0
55037,-11.31676662,0,0
55038,-11.10499416,0,0
55039,-11.10499416,0,0
55040,-11.10499416,0,0
55041,-11.10499416,0,0
55042,-11.15835462,0,0
55043,-11.31676662,0,0
55044,-11.10499416,0,0
55045,-11.10499416,0,0
55046,-11.10499416,0,0
55047,-11.10499416,0,0
55048,-11.10499416,0,0
55049,-11.1231842,0,0
55050,-11.31676662,0,0
55051,-11.31676662,0,0
55052,-11.10499416,0,0
55053,-11.06991859,0,0
55054,-11.1231842,0,0
55055,-11.1231842,0,0
55056,-10.94594739,0,0
