N,A
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.20E+00,
-1.01E+00,
-1.47E+00,
-1.15E+00,
-1.01E+00,
-1.12E+00,
-9.96E-01,
-1.01E+00,
-9.96E-01,
-1.12E+00,
-9.96E-01,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-9.96E-01,
-1.47E+00,
-1.25E+00,
-1.01E+00,
-1.85E+00,
-1.21E+00,
-1.83E+00,
-1.24E+00,
-9.96E-01,
-1.22E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.24E+00,
-1.01E+00,
-1.87E+00,
-1.24E+00,
-1.01E+00,
-1.24E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-9.96E-01,
-1.01E+00,
-1.13E+00,
-1.47E+00,
-1.15E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.15E+00,
-1.47E+00,
-1.01E+00,
-1.24E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.47E+00,
-1.14E+00,
-1.24E+00,
-1.15E+00,
-1.01E+00,
-9.96E-01,
-1.19E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.12E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.87E+00,
-1.10E+00,
-1.01E+00,
-1.12E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.10E+00,
-9.96E-01,
-1.01E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.14E+00,
-1.14E+00,
-9.96E-01,
-1.24E+00,
-1.36E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.04E+00,
-1.01E+00,
-1.10E+00,
-1.12E+00,
-1.14E+00,
-1.15E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.14E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.45E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.47E+00,
-1.15E+00,
-1.01E+00,
-1.22E+00,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.21E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.15E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.15E+00,
-1.14E+00,
-1.22E+00,
-1.01E+00,
-1.24E+00,
-1.47E+00,
-1.12E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.27E+00,
-1.11E+00,
-9.96E-01,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.21E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.14E+00,
-1.22E+00,
-1.47E+00,
-1.01E+00,
-1.14E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.15E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.15E+00,
-1.15E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-9.79E-01,
-1.01E+00,
-1.14E+00,
-1.24E+00,
-1.27E+00,
-9.96E-01,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.15E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.36E+00,
-1.87E+00,
-1.22E+00,
-1.01E+00,
-1.14E+00,
-9.96E-01,
-1.15E+00,
-1.15E+00,
-9.96E-01,
-1.15E+00,
-1.16E+00,
-1.15E+00,
-1.20E+00,
-9.96E-01,
-1.01E+00,
-1.15E+00,
-1.36E+00,
-1.22E+00,
-1.12E+00,
-1.34E+00,
-1.10E+00,
-1.15E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.14E+00,
-1.24E+00,
-1.14E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.15E+00,
-9.96E-01,
-1.01E+00,
-1.10E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.24E+00,
-1.15E+00,
-1.36E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.83E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.24E+00,
-1.47E+00,
-1.26E+00,
-1.24E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-1.12E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.58E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.10E+00,
-1.12E+00,
-1.01E+00,
-1.12E+00,
-1.36E+00,
-1.24E+00,
-1.01E+00,
-1.15E+00,
-9.79E-01,
-1.12E+00,
-1.15E+00,
-1.13E+00,
-1.15E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-9.96E-01,
-1.12E+00,
-1.12E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.13E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.01E+00,
-1.36E+00,
-1.15E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.01E+00,
-1.14E+00,
-1.12E+00,
-1.14E+00,
-1.10E+00,
-1.14E+00,
-1.47E+00,
-1.15E+00,
-1.47E+00,
-1.01E+00,
-1.24E+00,
-1.36E+00,
-1.12E+00,
-9.96E-01,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.10E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.11E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.03E+00,
-1.15E+00,
-1.44E+00,
-1.36E+00,
-1.47E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.47E+00,
-1.01E+00,
-1.15E+00,
-1.47E+00,
-1.24E+00,
-1.01E+00,
-9.96E-01,
-1.12E+00,
-1.01E+00,
-1.11E+00,
-1.10E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.15E+00,
-1.47E+00,
-1.15E+00,
-1.36E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.03E+00,
-1.01E+00,
-1.21E+00,
-1.01E+00,
-1.01E+00,
-1.26E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.15E+00,
-1.34E+00,
-1.14E+00,
-1.14E+00,
-1.24E+00,
-1.01E+00,
-1.12E+00,
-1.15E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.10E+00,
-1.36E+00,
-1.15E+00,
-1.10E+00,
-1.37E+00,
-1.13E+00,
-1.47E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.03E+00,
-1.01E+00,
-1.85E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.13E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.13E+00,
-1.24E+00,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.47E+00,
-1.24E+00,
-1.01E+00,
-1.85E+00,
-1.01E+00,
-1.10E+00,
-1.36E+00,
-1.10E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.24E+00,
-1.22E+00,
-1.10E+00,
-1.10E+00,
-1.36E+00,
-1.01E+00,
-1.10E+00,
-1.45E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.44E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-9.96E-01,
-1.01E+00,
-1.85E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.12E+00,
-1.03E+00,
-1.12E+00,
-1.14E+00,
-1.15E+00,
-1.01E+00,
-1.07E+00,
-1.15E+00,
-1.01E+00,
-1.13E+00,
-1.12E+00,
-1.01E+00,
-1.45E+00,
-1.13E+00,
-1.21E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.11E+00,
-1.15E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.34E+00,
-1.14E+00,
-1.01E+00,
-1.83E+00,
-1.44E+00,
-9.96E-01,
-1.01E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.32E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.12E+00,
-1.24E+00,
-1.14E+00,
-1.10E+00,
-1.24E+00,
-1.36E+00,
-1.24E+00,
-1.01E+00,
-1.24E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.24E+00,
-1.14E+00,
-1.36E+00,
-1.01E+00,
-1.36E+00,
-1.85E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.36E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.24E+00,
-1.01E+00,
-1.36E+00,
-1.01E+00,
-1.08E+00,
-1.10E+00,
-1.20E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.36E+00,
-1.36E+00,
-1.01E+00,
-1.12E+00,
-1.12E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.15E+00,
-1.47E+00,
-1.36E+00,
-1.01E+00,
-1.21E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-9.96E-01,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.22E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.24E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.14E+00,
-1.10E+00,
-1.36E+00,
-1.01E+00,
-9.79E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.20E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-9.96E-01,
-1.14E+00,
-9.96E-01,
-9.96E-01,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.14E+00,
-1.01E+00,
-1.19E+00,
-1.32E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.01E+00,
-1.13E+00,
-1.15E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.14E+00,
-1.83E+00,
-1.47E+00,
-1.01E+00,
-1.12E+00,
-1.10E+00,
-1.01E+00,
-1.34E+00,
-9.96E-01,
-1.15E+00,
-1.36E+00,
-1.01E+00,
-1.36E+00,
-1.10E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.10E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.24E+00,
-1.24E+00,
-1.01E+00,
-1.10E+00,
-1.24E+00,
-1.44E+00,
-1.47E+00,
-1.01E+00,
-1.15E+00,
-1.24E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.10E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.13E+00,
-1.36E+00,
-1.24E+00,
-1.36E+00,
-1.01E+00,
-1.36E+00,
-1.01E+00,
-1.15E+00,
-1.24E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.10E+00,
-1.24E+00,
-1.47E+00,
-1.87E+00,
-1.24E+00,
-1.01E+00,
-1.87E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.26E+00,
-1.12E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.45E+00,
-1.21E+00,
-1.14E+00,
-1.15E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.83E+00,
-1.01E+00,
-1.27E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.10E+00,
-1.36E+00,
-9.96E-01,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.22E+00,
-1.13E+00,
-1.32E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.36E+00,
-1.01E+00,
-1.12E+00,
-9.96E-01,
-1.15E+00,
-1.15E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.44E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.47E+00,
-1.87E+00,
-1.13E+00,
-9.96E-01,
-1.01E+00,
-1.11E+00,
-1.24E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.01E+00,
-1.22E+00,
-1.27E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.12E+00,
-1.01E+00,
-1.36E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.25E+00,
-1.36E+00,
-1.45E+00,
-1.12E+00,
-1.01E+00,
-1.15E+00,
-1.12E+00,
-9.96E-01,
-1.13E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.36E+00,
-1.11E+00,
-1.01E+00,
-1.15E+00,
-9.96E-01,
-1.14E+00,
-1.01E+00,
-9.96E-01,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.14E+00,
-1.22E+00,
-1.85E+00,
-1.01E+00,
-1.14E+00,
-9.79E-01,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-9.96E-01,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.10E+00,
-1.10E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.10E+00,
-9.96E-01,
-1.24E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.47E+00,
-1.13E+00,
-9.96E-01,
-1.27E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.24E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-9.96E-01,
-9.96E-01,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.24E+00,
-1.15E+00,
-1.15E+00,
-9.96E-01,
-1.19E+00,
-1.25E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-9.96E-01,
-1.24E+00,
-1.15E+00,
-1.14E+00,
-1.24E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.22E+00,
-1.10E+00,
-1.10E+00,
-1.19E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.45E+00,
-1.10E+00,
-1.20E+00,
-1.01E+00,
-1.19E+00,
-1.12E+00,
-1.01E+00,
-1.22E+00,
-1.36E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.12E+00,
-1.45E+00,
-1.01E+00,
-1.12E+00,
-1.15E+00,
-1.15E+00,
-1.15E+00,
-1.14E+00,
-1.36E+00,
-1.39E+00,
-1.01E+00,
-1.47E+00,
-1.87E+00,
-1.14E+00,
-1.10E+00,
-1.22E+00,
-1.10E+00,
-1.21E+00,
-1.01E+00,
-1.47E+00,
-1.10E+00,
-1.22E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.27E+00,
-1.15E+00,
-1.47E+00,
-1.87E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.12E+00,
-9.96E-01,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.36E+00,
-1.14E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.15E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.25E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.36E+00,
-1.47E+00,
-1.01E+00,
-1.36E+00,
-1.12E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.45E+00,
-1.01E+00,
-1.36E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.13E+00,
-1.36E+00,
-1.01E+00,
-9.96E-01,
-1.47E+00,
-1.01E+00,
-1.36E+00,
-1.47E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.47E+00,
-1.01E+00,
-1.13E+00,
-1.13E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.27E+00,
-1.10E+00,
-1.11E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.14E+00,
-1.36E+00,
-1.10E+00,
-9.96E-01,
-1.42E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.45E+00,
-1.24E+00,
-1.01E+00,
-1.10E+00,
-9.96E-01,
-1.01E+00,
-1.24E+00,
-1.15E+00,
-1.01E+00,
-9.96E-01,
-1.23E+00,
-1.24E+00,
-1.36E+00,
-1.34E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.14E+00,
-1.47E+00,
-1.24E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.41E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.36E+00,
-1.36E+00,
-1.47E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.15E+00,
-1.15E+00,
-1.14E+00,
-1.12E+00,
-9.96E-01,
-1.16E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.22E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.34E+00,
-1.22E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.14E+00,
-1.15E+00,
-1.14E+00,
-1.24E+00,
-1.12E+00,
-1.36E+00,
-9.96E-01,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.24E+00,
-1.22E+00,
-1.01E+00,
-1.24E+00,
-1.12E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.12E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.10E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.12E+00,
-1.36E+00,
-1.24E+00,
-9.96E-01,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.15E+00,
-9.58E-01,
-1.01E+00,
-1.01E+00,
-1.04E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.12E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.36E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.01E+00,
-1.45E+00,
-1.01E+00,
-1.01E+00,
-1.10E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.12E+00,
-1.15E+00,
-1.14E+00,
-9.96E-01,
-1.44E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.21E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.14E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.36E+00,
-1.24E+00,
-1.24E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.27E+00,
-1.01E+00,
-9.96E-01,
-1.36E+00,
-1.15E+00,
-1.36E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.14E+00,
-1.12E+00,
-1.11E+00,
-1.01E+00,
-1.01E+00,
-1.21E+00,
-1.14E+00,
-1.01E+00,
-1.01E+00,
-1.13E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-1.10E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.15E+00,
-1.10E+00,
-1.10E+00,
-9.96E-01,
-1.01E+00,
-1.22E+00,
-1.01E+00,
-1.24E+00,
-1.13E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.24E+00,
-1.14E+00,
-1.36E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-1.47E+00,
-1.01E+00,
-1.01E+00,
-1.01E+00,
-9.96E-01,
-1.15E+00,
-1.15E+00,
-1.47E+00,
-1.14E+00,
-1.01E+00,
